CustomerID,InvoiceDate,InvoiceNo,Quantity,UnitPrice,Country
10488,2023-07-10,243074,1,78.44911707899155,USA
10364,2023-11-11,229283,9,13.322636732794194,USA
10025,2023-02-20,200769,4,41.24971230995726,USA
10046,2023-05-29,217806,8,53.13537451678441,France
10287,2023-09-25,290518,5,30.53095980252799,Germany
10265,2023-02-19,202972,8,55.30994956885379,India
10015,2023-09-03,218256,1,88.84837062806618,USA
10198,2023-04-23,218653,8,94.72160642372438,India
10400,2023-06-19,286669,4,14.552910665439699,France
10406,2023-06-15,239339,2,30.82536372849922,Germany
10281,2023-01-14,225757,6,98.01772216418387,USA
10468,2023-07-22,242399,2,30.68974898821315,USA
10085,2023-10-15,244013,5,70.8071983586269,USA
10249,2023-07-08,297605,2,29.07810091768464,India
10390,2023-06-04,214706,3,38.85473136549863,France
10269,2023-02-24,238231,6,23.17150385020526,Germany
10334,2023-07-01,227909,1,86.34851840122879,France
10116,2023-07-29,276631,6,88.85163256285287,USA
10006,2023-03-16,257572,3,33.206688251966,France
10136,2023-10-04,285879,7,83.24103329620985,India
10370,2023-05-13,263767,2,39.03295675351348,UK
10175,2023-12-09,226469,6,14.406845175040038,UK
10327,2023-02-28,201313,8,77.01725774274698,Germany
10497,2023-12-11,207847,1,61.662393645390246,Germany
10314,2023-07-01,250222,9,31.066332148721287,France
10214,2023-12-05,274702,5,29.03497534862547,Germany
10476,2023-11-17,209930,5,97.68422019582052,India
10081,2023-03-05,203285,5,86.93759888484368,USA
10222,2023-11-23,235863,6,81.93084129050764,USA
10477,2023-09-17,216704,2,17.161682320958235,France
10371,2023-07-12,218705,6,76.74279105358475,USA
10422,2023-05-23,200555,4,25.38132101431222,France
10482,2023-04-14,221323,8,97.85194960478287,Germany
10401,2023-08-02,270968,9,9.948472856414481,Germany
10442,2023-08-30,266922,9,38.45315593822314,India
10489,2023-07-28,253915,8,45.72154487397795,USA
10102,2023-04-03,210619,3,83.29927659841417,India
10272,2023-05-22,272390,4,77.79116771038439,UK
10013,2023-04-22,259274,1,40.624253769926014,India
10158,2023-02-28,273173,9,58.72822787851388,France
10151,2023-02-12,221225,5,84.38154054273438,France
10482,2023-07-26,226739,6,6.728961254350008,India
10107,2023-09-25,247708,3,81.20691945482486,Germany
10187,2023-10-23,253019,8,94.955122407494,UK
10300,2023-04-28,276154,7,8.04612954099626,India
10097,2023-01-20,207373,1,9.330193772427346,Germany
10130,2023-08-10,235281,5,37.72883052877191,India
10292,2023-06-15,220187,9,13.33810855792908,USA
10170,2023-05-11,267863,6,50.531227627919385,France
10423,2023-06-05,297927,8,74.22751508352897,USA
10473,2023-07-03,284085,1,58.855427328022685,USA
10182,2023-03-31,239220,7,23.661031361910332,UK
10470,2023-04-04,207642,3,67.20707350288399,Germany
10363,2023-01-13,279971,9,70.061175521997,France
10038,2023-11-18,255556,6,93.5823657900764,USA
10014,2023-10-20,233760,5,18.945705250819657,France
10375,2023-08-18,238192,8,70.77193566642372,Germany
10496,2023-11-18,204381,8,91.58558579104901,India
10003,2023-10-19,296583,3,52.64859456546025,USA
10348,2023-01-26,219558,2,39.370969586990356,Germany
10469,2023-03-16,230782,2,21.221201951010034,France
10408,2023-12-30,204782,5,87.34475421652698,Germany
10396,2023-10-26,291417,7,42.453405609856475,India
10209,2023-05-30,254712,8,92.86383211043076,Germany
10160,2023-05-28,294945,8,85.53703832242374,France
10015,2023-01-08,219462,8,40.78078592073359,USA
10492,2023-01-29,260030,3,59.52185934989494,USA
10425,2023-10-23,268519,2,7.5815334479225385,UK
10107,2023-07-28,256411,4,30.006033272377795,France
10381,2023-05-08,255206,1,72.47592061407872,UK
10449,2023-12-06,297469,3,69.40153985539534,UK
10310,2023-04-26,246950,9,38.57009865646635,India
10226,2023-05-24,202523,7,81.81776303139837,France
10169,2023-11-14,260926,7,27.404424930487757,USA
10033,2023-08-23,209677,1,48.820700649465806,France
10413,2023-01-07,275828,7,49.890410354535575,India
10250,2023-02-14,215089,7,37.377593042651625,France
10246,2023-08-27,204581,4,95.69327960689088,France
10268,2023-06-04,211907,7,71.18498318393462,UK
10140,2023-06-30,205609,8,56.22393685609365,France
10273,2023-08-03,251153,3,53.49893387192161,UK
10415,2023-03-29,250539,2,20.13312878475417,UK
10095,2023-09-13,244143,7,40.35775522146933,Germany
10226,2023-03-14,222936,5,68.9134648992652,India
10378,2023-06-28,250182,5,92.8341708702397,UK
10038,2023-07-31,299524,5,82.56408564222465,France
10301,2023-10-20,295042,7,33.53703137619726,UK
10499,2023-08-22,213163,9,46.225879440543665,UK
10028,2023-08-27,259758,8,12.877164467715485,UK
10445,2023-08-11,246057,6,14.706370688380174,USA
10496,2023-04-29,212537,7,49.67188676487793,USA
10476,2023-11-09,222419,9,55.37084364762451,USA
10317,2023-09-21,242578,6,30.082574091206826,USA
10244,2023-07-26,274991,1,66.06435547266443,Germany
10235,2023-04-05,274599,4,71.82116513011309,UK
10184,2023-08-10,200834,8,33.41603250313598,Germany
10271,2023-10-03,232214,7,77.05034894221647,France
10439,2023-08-19,292934,3,24.53246730871767,India
10235,2023-11-05,202413,3,56.70388084117951,Germany
10238,2023-04-29,209505,3,81.40670388840645,USA
10376,2023-09-25,202105,1,56.01586313984276,USA
10265,2023-09-30,268104,1,91.25645825949981,France
10413,2023-03-05,258408,6,10.557617123090402,UK
10408,2023-10-25,237679,1,60.889815321689824,India
10358,2023-12-16,299096,5,58.366767991717055,Germany
10339,2023-01-11,279731,4,67.73356621155504,UK
10388,2023-04-08,265131,5,84.17364967462922,UK
10064,2023-03-12,264280,7,73.95604301214753,Germany
10477,2023-12-30,215762,6,80.07685986041997,Germany
10176,2023-02-27,258703,9,32.43758894317405,Germany
10002,2023-10-17,281434,6,41.812250964051636,Germany
10428,2023-09-08,263079,9,64.54381253439189,USA
10141,2023-10-03,221577,4,57.578839832868844,UK
10375,2023-02-19,201214,1,96.30486812220097,UK
10157,2023-12-24,286339,1,22.74927749376984,USA
10497,2023-08-04,248114,7,38.37144538285846,UK
10323,2023-02-21,289234,3,59.411747162061204,Germany
10145,2023-09-28,263230,2,87.45655814393444,India
10445,2023-03-25,232980,6,93.28810984564421,UK
10292,2023-10-20,267194,6,36.92345142862186,India
10152,2023-05-06,277806,7,11.375303845003405,India
10431,2023-10-23,237792,5,45.05387130260759,USA
10192,2023-03-13,245807,8,42.46269360718317,France
10436,2023-10-23,222301,7,98.7162714533205,UK
10493,2023-08-24,205141,2,45.95081820762499,USA
10462,2023-02-25,213777,1,34.0436849338068,USA
10072,2023-12-26,238346,9,39.71085058081873,India
10398,2023-04-20,254703,5,42.707996659262314,UK
10304,2023-07-11,294977,5,83.04633630867852,USA
10376,2023-04-03,247819,4,12.696414818970096,Germany
10343,2023-12-16,228469,2,35.06816964312753,USA
10451,2023-02-25,203845,5,96.80025673117446,Germany
10139,2023-03-01,223290,2,19.544737955885992,France
10186,2023-05-18,230699,7,75.54712554559605,Germany
10292,2023-02-08,244252,9,38.857382613837586,Germany
10060,2023-01-28,298682,9,60.26962498847991,India
10484,2023-02-18,203293,6,14.457063658343795,USA
10426,2023-05-05,257089,1,34.109108398624926,France
10379,2023-01-13,216608,6,52.58216945778438,USA
10197,2023-02-05,266273,5,27.01156252670655,Germany
10294,2023-04-11,216619,4,56.47764459004946,Germany
10439,2023-10-09,278006,6,25.87713483595805,USA
10318,2023-03-27,287908,6,66.75955250180262,France
10301,2023-01-04,281653,6,90.91366232377986,France
10343,2023-08-11,214779,2,13.121420548399284,India
10010,2023-12-04,251040,7,25.5785233987282,Germany
10061,2023-06-15,294830,4,85.22018758973134,Germany
10332,2023-12-10,256325,9,64.99758111698597,India
10225,2023-10-05,221630,2,12.477347128543697,USA
10152,2023-05-10,212178,5,51.20326093540206,Germany
10198,2023-01-31,219935,4,24.92705892607683,USA
10051,2023-01-11,247258,9,23.914157436656627,France
10259,2023-10-29,222784,4,94.36130761924976,UK
10058,2023-04-06,263722,8,77.34644706723036,India
10071,2023-07-09,223027,8,71.14190638479366,Germany
10147,2023-07-11,296544,6,27.69823762239657,India
10348,2023-09-23,257853,6,16.264476138890295,France
10062,2023-05-08,267359,8,87.72909902210826,France
10309,2023-08-26,272388,9,5.558559087532839,France
10372,2023-12-21,278608,5,41.86916025159686,France
10242,2023-04-22,276669,1,31.37318778132669,UK
10492,2023-11-12,215111,1,59.18573903313825,USA
10365,2023-12-09,232312,2,28.7983014091543,USA
10329,2023-05-25,224161,5,34.56450913618926,UK
10106,2023-03-06,267313,4,85.75378622435339,USA
10225,2023-09-04,250374,1,62.30293822342928,France
10312,2023-08-11,224014,4,18.839840096289997,USA
10217,2023-11-09,280308,4,74.014796632104,India
10424,2023-04-16,246389,4,24.708624140588448,USA
10240,2023-06-30,218161,1,46.13546836068561,India
10258,2023-07-03,207490,9,66.42768749973287,Germany
10375,2023-08-14,224502,3,30.83330605846129,India
10261,2023-09-22,235757,4,41.490147394200264,India
10004,2023-10-05,241111,5,74.74421174389433,France
10260,2023-03-30,298273,7,94.10154057531263,France
10053,2023-06-25,283245,6,55.278280411149936,France
10046,2023-01-18,258645,5,5.947242297879161,India
10214,2023-04-16,259055,8,37.154056367973894,UK
10176,2023-09-28,208998,1,42.87026181032577,France
10008,2023-11-15,228906,7,37.22149390021318,France
10098,2023-06-16,270192,6,46.44554180597846,India
10019,2023-01-13,250477,5,65.10329411274796,Germany
10377,2023-12-03,236901,7,16.507162564786547,Germany
10240,2023-02-01,291271,3,30.899898342413024,USA
10060,2023-02-09,252021,1,53.22656817167434,Germany
10378,2023-05-28,229092,9,34.979464277097634,France
10489,2023-08-06,201242,2,99.15310712285914,UK
10418,2023-08-07,201831,3,45.985989368561384,USA
10177,2023-03-23,250721,8,87.63091959126055,UK
10337,2023-11-29,228511,9,90.16843438331712,UK
10061,2023-07-27,272782,3,84.42066497362325,France
10144,2023-07-20,297003,6,9.455332889790942,India
10215,2023-11-28,218302,7,95.03593950326838,India
10002,2023-02-07,255568,1,17.230543402651808,India
10159,2023-07-30,203232,7,8.268344632857978,Germany
10226,2023-11-23,251507,4,44.365112751122965,India
10485,2023-09-06,276508,5,23.490233111996325,France
10268,2023-08-15,210683,8,22.498670318007438,Germany
10119,2023-02-17,223664,4,32.342863270734306,India
10380,2023-01-18,233172,4,28.59853249845121,UK
10494,2023-10-22,283641,8,70.05556320426454,France
10088,2023-07-15,264340,5,22.743844130426655,France
10328,2023-07-06,287236,6,56.59623899373956,USA
10067,2023-12-11,211017,5,98.71052188363532,France
10397,2023-08-12,236613,1,46.07632999084744,UK
10356,2023-11-14,286130,7,65.97794533556646,France
10097,2023-12-31,276920,6,97.090309384338,USA
10266,2023-12-03,230348,2,18.075704813929605,France
10104,2023-08-17,216448,7,44.767665882839694,France
10439,2023-03-18,209491,6,85.76827801854914,USA
10322,2023-07-07,278648,5,93.56903986076358,France
10122,2023-12-12,296557,8,62.117425506095984,Germany
10475,2023-09-27,258759,5,18.62495724132122,France
10028,2023-04-05,244553,2,90.63980047502723,India
10136,2023-11-06,200968,6,21.572423788139545,India
10194,2023-05-12,200368,1,38.523395591551264,Germany
10408,2023-02-08,273960,5,40.67325788741486,France
10225,2023-03-13,235010,6,47.49269628789966,UK
10331,2023-10-08,254154,7,80.06575251344022,France
10169,2023-11-29,235851,2,81.20371591973604,India
10008,2023-06-09,225496,1,73.36723196142084,USA
10462,2023-07-06,230936,6,7.102224070050253,Germany
10039,2023-07-10,278858,3,58.6602847106294,USA
10024,2023-04-30,267005,5,76.011830808733,UK
10260,2023-08-08,237493,2,47.239397805846565,France
10394,2023-02-22,269795,1,94.76892430971266,UK
10442,2023-08-10,236390,1,83.26199957863334,USA
10225,2023-05-11,210292,4,65.62473122124892,France
10471,2023-08-25,292377,2,10.93039244983877,UK
10123,2023-09-03,228365,1,66.97289352039813,India
10462,2023-08-14,217207,6,91.60006211896079,India
10037,2023-07-27,222912,4,41.04731175369039,Germany
10327,2023-04-06,280771,7,84.6225899325093,India
10250,2023-07-19,256572,6,34.750308571907006,India
10388,2023-09-04,299083,5,59.15981269699376,USA
10175,2023-03-13,219276,2,66.60031974522433,India
10089,2023-11-14,297459,5,69.40952856809501,India
10401,2023-07-04,205534,9,88.84218487411307,USA
10453,2023-01-06,292005,9,27.289115365596796,India
10036,2023-07-25,235670,2,29.925110602452595,India
10315,2023-02-01,262147,7,71.88389436451999,Germany
10175,2023-04-09,298099,4,21.83341218598362,India
10460,2023-09-13,236486,3,49.10568847157623,India
10283,2023-07-06,265557,1,6.903266487335438,Germany
10452,2023-03-17,234268,3,18.39303701406084,USA
10460,2023-06-26,281335,9,69.49040657774184,India
10080,2023-11-11,226336,9,76.00885233076663,UK
10113,2023-10-14,203641,7,15.9553081575983,USA
10039,2023-12-15,287132,3,26.632407289063714,USA
10300,2023-09-12,232959,3,14.395922421019854,India
10223,2023-11-21,213306,4,46.174220172886095,Germany
10317,2023-07-09,246182,7,16.98102672074016,USA
10348,2023-11-04,274123,7,46.54312163085456,Germany
10114,2023-12-11,256326,2,74.5493343011075,UK
10185,2023-05-07,296895,5,69.92192014862466,Germany
10322,2023-10-14,221498,7,31.643746250925297,France
10055,2023-09-11,270198,7,69.00744217845859,Germany
10039,2023-08-01,227197,6,93.1326524354598,USA
10353,2023-09-07,220719,8,38.014816773066975,Germany
10039,2023-03-25,290201,3,36.26631960127263,Germany
10346,2023-01-13,225032,1,59.28667189079166,France
10460,2023-02-14,259624,3,28.32267204760982,France
10236,2023-05-07,278177,2,66.89999815812394,India
10288,2023-04-24,241964,2,84.06486821388569,USA
10261,2023-10-03,230028,2,48.63525798437004,India
10215,2023-07-24,254646,5,69.55319586819633,France
10146,2023-12-03,281187,1,66.92911526888454,Germany
10335,2023-09-30,208536,4,8.673228375521003,France
10167,2023-02-27,256747,5,22.42454804169876,UK
10091,2023-11-24,245712,2,89.88535017272234,Germany
10352,2023-08-07,206273,5,94.19475399967683,India
10058,2023-04-19,271820,4,79.14176579156185,Germany
10058,2023-10-06,291228,8,92.51857409113099,UK
10303,2023-06-23,274353,1,34.084121837264604,France
10168,2023-11-24,294491,5,28.532542319009465,USA
10268,2023-09-21,292091,1,41.508517818249395,USA
10362,2023-11-11,285914,4,10.25748986229302,USA
10044,2023-04-21,250830,8,81.93780380892613,France
10344,2023-07-06,217127,1,98.49667108593233,USA
10180,2023-09-26,283488,2,83.28278278147793,UK
10169,2023-08-17,211539,1,57.72265681099207,France
10355,2023-06-05,246761,7,33.05178719588023,USA
10190,2023-07-08,246219,2,23.78129941164016,India
10154,2023-09-29,214692,1,39.5859728206827,France
10421,2023-01-02,283656,6,68.3621053070796,France
10187,2023-09-03,213334,6,47.47084777637824,Germany
10006,2023-07-29,228615,2,93.73568290802618,USA
10132,2023-10-13,207903,1,86.15093258174458,India
10234,2023-12-25,228527,3,14.7280585164754,UK
10044,2023-01-13,215629,5,17.494896269142448,France
10313,2023-04-06,258008,6,69.24272260351053,UK
10248,2023-08-09,283276,3,26.92299704813366,UK
10498,2023-08-26,299318,9,80.14783831611636,UK
10030,2023-04-04,226708,5,61.17902352100354,Germany
10022,2023-12-04,210860,2,26.83390013466825,UK
10425,2023-09-26,217438,6,50.475245760656165,USA
10393,2023-06-20,267300,8,43.57724777486817,USA
10159,2023-04-04,271545,6,87.95013912299345,India
10362,2023-05-29,220842,4,8.055435122819777,India
10436,2023-04-22,260213,6,90.10516959434504,UK
10157,2023-02-24,242372,8,66.94785487357562,UK
10038,2023-12-03,298971,8,75.06612781709597,Germany
10414,2023-04-26,268906,2,5.247709022300205,UK
10081,2023-05-23,238744,8,64.68274623353707,UK
10355,2023-07-20,257442,6,60.90618555254747,UK
10257,2023-06-29,285990,2,56.03452785669849,France
10205,2023-07-21,203650,1,79.65735138705907,France
10076,2023-12-30,245117,6,57.80775415766799,Germany
10476,2023-02-22,291244,7,86.42423300818648,Germany
10011,2023-06-29,252772,5,27.099991208915647,USA
10294,2023-11-09,203190,8,81.56834595231149,Germany
10449,2023-11-04,248113,9,22.034713418356546,USA
10223,2023-05-17,208789,4,82.2461902370531,UK
10012,2023-07-01,232125,7,94.34403428871393,Germany
10045,2023-01-01,298695,8,36.890943519486484,Germany
10154,2023-02-13,217459,6,55.33919982811794,Germany
10112,2023-08-15,235418,2,67.54125717769904,USA
10232,2023-11-27,247085,7,12.549808256176988,USA
10016,2023-04-08,218768,9,51.93766822939143,India
10359,2023-07-27,249961,5,39.25557277588344,USA
10222,2023-09-22,281099,2,87.88328496887426,USA
10353,2023-10-15,227885,4,88.28455427729098,France
10187,2023-09-28,287421,3,71.5740562569875,Germany
10447,2023-05-20,261082,4,67.29382508628734,USA
10343,2023-08-25,206895,7,74.7004036312064,Germany
10364,2023-03-13,250311,8,39.76875559526667,Germany
10162,2023-06-04,289494,1,43.429328441309416,France
10495,2023-07-09,267067,8,57.60194867442701,Germany
10325,2023-09-25,271017,5,94.1126720996244,USA
10466,2023-11-17,223932,7,73.77998804135845,Germany
10413,2023-04-17,221360,1,57.343978227141214,India
10454,2023-08-20,254847,2,78.18923641518788,India
10073,2023-02-11,290365,1,40.23457966265038,France
10232,2023-07-09,285468,5,74.39433660871521,USA
10223,2023-05-19,238931,6,44.01424358685653,France
10481,2023-04-13,255823,9,31.56783366642368,India
10318,2023-06-20,238032,8,62.923784514617786,USA
10411,2023-12-17,281426,7,70.25336816676753,Germany
10059,2023-09-30,218807,5,48.6328883120586,USA
10334,2023-08-09,211767,3,58.72256947877264,UK
10221,2023-08-01,208071,9,70.9362771113159,USA
10036,2023-12-07,253413,5,77.9324548979634,Germany
10476,2023-02-25,226149,3,90.07929051289224,UK
10277,2023-12-08,215540,3,38.681699595111176,France
10195,2023-04-12,270248,3,95.3903390209964,USA
10403,2023-07-11,291737,6,65.54158196169331,France
10351,2023-11-06,285435,1,79.83167885640005,USA
10483,2023-07-19,219787,4,71.47805913073664,India
10241,2023-08-21,220982,8,24.52931390809863,India
10323,2023-08-15,222606,3,11.78664638583869,Germany
10218,2023-05-19,210150,5,73.99721408172142,India
10191,2023-12-10,285929,2,53.550003440484765,UK
10016,2023-11-01,246936,2,71.71026999879084,UK
10011,2023-05-29,293286,7,50.300066371968676,USA
10405,2023-04-25,208593,3,34.66227943956788,France
10400,2023-03-04,217358,5,32.076701379658985,UK
10393,2023-04-14,282143,3,74.40055243264945,USA
10373,2023-12-05,237381,6,31.2941077392486,France
10192,2023-12-25,290347,3,72.89430273791498,India
10021,2023-06-05,228074,8,41.47621200015096,USA
10473,2023-09-30,220595,2,78.23534841028624,France
10119,2023-01-06,244194,3,18.56694294935361,Germany
10209,2023-05-27,249377,8,24.473094604412825,Germany
10305,2023-07-03,226853,8,70.16160254341554,UK
10269,2023-01-28,273719,1,58.22195641883495,France
10191,2023-02-07,220661,8,24.368442549051924,Germany
10174,2023-04-29,250493,2,90.76856611404806,UK
10284,2023-10-20,236495,7,31.214694004201398,USA
10203,2023-09-01,213703,6,45.001782828395214,USA
10163,2023-03-09,253080,2,24.217354477891107,France
10250,2023-08-02,230815,5,41.86262374244385,France
10226,2023-08-06,229565,7,51.70644126059005,France
10435,2023-06-26,263321,8,33.048470178727314,France
10380,2023-10-26,258453,3,78.06389895366591,Germany
10459,2023-06-13,288478,1,42.423632971393474,Germany
10006,2023-02-27,233161,7,74.30344999608288,UK
10028,2023-09-26,255991,5,24.671856662073118,Germany
10394,2023-11-04,209716,5,40.81837219535198,USA
10032,2023-02-27,233349,7,5.765537445075841,UK
10133,2023-10-15,247098,1,77.07057047180261,Germany
10366,2023-04-15,200132,8,64.459231211396,France
10078,2023-08-16,251990,5,82.69321586744334,Germany
10415,2023-09-04,268921,8,48.28302486975776,India
10434,2023-07-07,236538,5,80.97536115271971,UK
10458,2023-03-24,299279,7,66.52034170574295,Germany
10057,2023-07-05,207213,3,5.343228590752673,Germany
10470,2023-09-09,244223,2,29.100958033408634,USA
10025,2023-12-21,291655,6,51.91967845959356,France
10481,2023-08-26,268371,5,63.77529822263727,France
10429,2023-12-26,268274,9,11.23113214314053,USA
10225,2023-07-03,204134,4,71.98259317746022,USA
10284,2023-10-11,291428,3,56.635929276489684,India
10003,2023-07-29,239601,9,54.94903414773714,UK
10464,2023-10-31,273889,8,32.74432801930193,France
10098,2023-10-23,215690,6,61.5081944516048,USA
10396,2023-04-07,201909,1,7.611824515018592,USA
10488,2023-07-27,291239,1,11.146531397878906,UK
10038,2023-05-17,280032,6,74.71765828521994,USA
10270,2023-07-03,212062,3,35.57967754072657,India
10374,2023-03-17,275386,3,37.96187218432596,UK
10284,2023-10-14,293237,6,24.796594309362924,India
10156,2023-05-22,234731,3,47.33396574949356,Germany
10074,2023-08-25,205153,6,9.939375984073529,France
10371,2023-01-25,210481,5,33.5345062392558,USA
10287,2023-10-17,299270,4,55.07677256888126,UK
10129,2023-03-08,266425,8,49.23503254811801,India
10174,2023-09-07,263600,2,99.96861609668821,France
10461,2023-04-28,284981,7,41.932641951106454,France
10083,2023-03-14,271997,4,41.764910629159345,USA
10021,2023-10-09,228205,2,52.84026885437373,France
10458,2023-12-26,288887,7,23.07879547576683,USA
10026,2023-01-10,281542,1,88.24892018112,Germany
10194,2023-07-30,244149,4,59.365439942122606,USA
10336,2023-11-19,249112,9,23.250225723945128,India
10381,2023-06-01,210940,4,80.37695118035258,France
10235,2023-01-05,259010,3,8.261556258571058,France
10439,2023-07-14,276794,2,98.34359905561558,France
10091,2023-10-10,224485,3,87.18918680328028,USA
10476,2023-04-23,289299,1,60.065748275731885,UK
10020,2023-09-28,201067,8,15.573087961921315,USA
10302,2023-06-12,220607,1,25.450913462518784,India
10463,2023-04-15,261597,3,31.5463411797885,USA
10356,2023-06-30,274554,3,27.898015100843043,France
10442,2023-02-13,248521,2,52.264400993077345,Germany
10083,2023-10-09,215187,5,94.73323517537904,India
10261,2023-06-24,203985,3,47.196395552942,Germany
10146,2023-06-11,243052,3,67.84863397647352,India
10440,2023-12-17,219563,8,70.4154045679882,India
10452,2023-12-06,247322,4,87.80016889917586,France
10386,2023-05-20,261245,4,8.213022319294328,USA
10256,2023-05-12,251514,3,43.41135563801651,France
10057,2023-03-28,218608,1,79.54983583817943,France
10379,2023-06-25,267262,8,82.4123664217174,France
10421,2023-07-02,292118,1,93.09659844153107,Germany
10014,2023-05-09,271327,7,71.76546418271022,India
10161,2023-09-03,257225,5,28.289624879950633,UK
10444,2023-03-30,273994,4,53.03824559301593,USA
10162,2023-03-07,217221,4,8.07280235229527,France
10319,2023-06-07,248506,8,66.45819240433345,India
10496,2023-05-29,220968,6,57.658045093331886,USA
10280,2023-12-06,282606,1,68.34944667232284,UK
10279,2023-04-26,227937,8,93.36335257182157,UK
10011,2023-08-02,262435,2,70.291278113441,France
10273,2023-10-21,249508,6,35.44274338560231,UK
10270,2023-09-10,241831,9,23.87998306766489,UK
10491,2023-05-23,242933,1,86.19043964777221,USA
10207,2023-09-07,247307,6,23.461553611007254,USA
10026,2023-10-29,248340,8,20.35291015655957,France
10071,2023-01-25,286338,2,24.6281476646927,India
10059,2023-10-04,243601,5,53.339880572398144,France
10429,2023-03-11,275956,6,16.7978071001484,Germany
10472,2023-04-23,272178,5,94.1212414066867,UK
10144,2023-12-29,285311,3,96.79410218780852,India
10092,2023-04-22,228754,4,97.5111760618849,USA
10308,2023-12-30,243310,7,8.716856457873382,Germany
10007,2023-10-30,269893,4,94.88876501560301,Germany
10078,2023-04-01,286799,9,99.75441859865539,UK
10026,2023-01-18,248367,2,94.53076538782128,USA
10173,2023-05-29,213201,5,68.73919604745709,India
10049,2023-08-15,202739,8,71.61686447880759,USA
10499,2023-08-02,213231,5,16.614029287977527,UK
10198,2023-12-26,242495,8,88.05822232212144,Germany
10386,2023-05-31,221168,8,10.665760539733292,UK
10348,2023-07-11,232624,9,35.18440192867578,France
10447,2023-02-09,210635,6,99.15940628907776,Germany
10427,2023-08-30,209964,4,45.12114851478455,UK
10180,2023-05-18,227785,3,17.459841276699578,India
10023,2023-12-11,295046,5,97.08299289466261,India
10315,2023-06-29,282797,6,98.49326646896493,India
10377,2023-07-19,284790,3,22.769055097677864,France
10386,2023-07-22,276928,2,87.15636183031623,USA
10403,2023-03-02,212336,7,42.090215988419715,India
10045,2023-07-11,277475,5,41.23000412623787,France
10014,2023-01-05,227412,9,29.956275030205656,India
10152,2023-08-25,282212,3,9.247476082715169,France
10221,2023-06-30,275379,8,30.460853450096234,India
10205,2023-11-07,245591,6,10.108806006639941,USA
10454,2023-02-06,261750,4,92.81534440419652,UK
10272,2023-02-25,290648,9,67.86346387730921,India
10381,2023-08-25,296134,5,89.2291517515572,UK
10235,2023-12-24,235454,6,73.14261473970421,India
10339,2023-12-15,298537,9,17.47225275285073,USA
10227,2023-07-16,262672,7,94.3552459898533,UK
10008,2023-03-14,227228,5,90.48984009511287,France
10165,2023-02-28,214429,2,38.06722740059839,India
10431,2023-08-28,284294,4,15.595667333409267,India
10443,2023-01-02,267808,2,71.89470132494301,France
10318,2023-12-26,282886,3,74.19432375998863,USA
10213,2023-07-07,253015,3,90.19875925986717,Germany
10116,2023-11-03,288074,4,10.002297147852593,India
10385,2023-01-30,268936,6,18.461864612600326,France
10343,2023-09-24,280907,3,61.83363532352232,Germany
10071,2023-04-18,257378,1,63.817497332657844,India
10394,2023-11-28,237310,1,8.192917919925597,UK
10063,2023-03-31,283683,9,42.70854485085755,France
10204,2023-07-24,268827,9,60.49536447122466,UK
10208,2023-08-08,235256,5,75.10157664941471,USA
10071,2023-04-04,276428,9,35.034315718941215,Germany
10276,2023-04-13,299862,7,50.97083183707494,France
10273,2023-08-11,238889,9,82.33521286964088,India
10477,2023-07-05,251428,7,95.62003107028535,India
10319,2023-07-03,237207,9,26.879894162035324,Germany
10337,2023-06-11,250255,2,29.039009552890143,UK
10365,2023-09-04,291531,8,94.28272780621816,UK
10494,2023-01-31,205409,7,42.61155932245494,France
10094,2023-02-21,242438,6,73.24309082947056,France
10165,2023-12-11,295359,5,63.16519672933824,UK
10031,2023-03-17,207869,4,32.130829580435346,France
10010,2023-10-05,256862,7,67.08841108601237,UK
10300,2023-02-09,287937,3,67.27876059091247,Germany
10216,2023-04-11,225958,8,61.28210261386224,France
10288,2023-04-21,276302,2,14.467778360703724,UK
10101,2023-11-17,219768,1,99.54132312553358,France
10424,2023-09-06,296330,2,43.039563811228604,India
10391,2023-07-10,226145,9,65.63384361271395,India
10266,2023-07-01,275622,5,89.14736094069883,USA
10213,2023-12-01,226442,8,45.21240639988445,UK
10178,2023-07-28,281948,3,78.52288039652711,USA
10087,2023-01-22,225596,7,97.32332034454357,UK
10040,2023-06-15,275791,2,39.09880222403959,France
10400,2023-04-09,242406,8,43.50060917210998,UK
10075,2023-07-27,240524,7,91.02972560467403,India
10376,2023-01-08,223332,5,20.166072442442385,France
10045,2023-07-09,215764,4,7.7165096441470205,India
10159,2023-06-24,227563,1,91.34445546066563,France
10462,2023-09-30,287675,5,83.05119954117013,UK
10079,2023-01-17,236370,9,97.39538809237655,UK
10309,2023-03-31,205062,4,10.532589357514434,India
10085,2023-05-21,244645,9,19.836846391893786,Germany
10091,2023-05-25,207244,2,15.004693113531841,UK
10147,2023-06-15,206372,4,69.92453256790238,Germany
10160,2023-12-03,285501,9,62.570957005978606,France
10201,2023-03-19,264471,4,39.13684394178967,Germany
10423,2023-09-19,216956,5,10.455230543213275,India
10415,2023-06-12,240473,8,65.76788848442139,USA
10241,2023-01-14,213894,1,59.16144608593038,USA
10352,2023-08-27,298918,1,15.725805050758495,India
10001,2023-03-13,269586,9,91.34642192500284,USA
10224,2023-05-23,216709,9,23.900222418839103,India
10288,2023-11-06,281258,4,75.63336945366636,UK
10232,2023-10-10,215210,2,89.08220694158008,Germany
10460,2023-09-26,249510,9,60.0501241159023,USA
